2258434;6492155
40653098;36-33511
43583602;581172
41163899;2581107
24832947;02/640-4
25826233;3333223
40966137;5525314
27103617;1-775234
46819094;222
46902343;5356
47883568;5
183768;5
46819092;520
48061985;23
45929140;35
26148955;6725-356
12579518;1322222
19621827;45-26012
40214409;8585131
28612284;81/2-1251
39682310;1187133
28599955;1274395
27211291;5-464514
35824584;7574614
39633516;160-8236
33149239;018-5174
28116807;2225312
40438298;1531331
35828262;1/4211-34
40828221;1178-1
8831947;3133351
26145998;6315227
25210928;6374125
8026840;6874766
39682311;13346-74
35531381;9492334
35478995;4213632
28625267;6163233
38422496;3217913
4294089;5324521
30514889;4123754
22050793;9/330-262
26456854;2735284
48125907;1
4844400;7322452
46144838;72174
36628450;9877779
36140554;3352574
11076866;4623617
40275454;3-441
42122404;4387188
41168096;8-214957
43702237;5435417
39915769;8272422
31003021;58325-41
5984267;3672456
45225928;84
47471182;533
47471181;045
39825491;76
48089393;88
47471178;05
47826499;09
47425090;9
48830831;6
45225925;00
46949626;00
48213904;0
5085669;98051
45225927;0601
45129124;60512
45172594;000041
45129122;8662
45172597;005
42267821;48729
11375326;5475
26491671;45695
45129120;09336
45005600;87877
12186707;704703
48089391;786
14746495;06456-8
19679361;707002
19679365;951214
41236840;00-02
40353292;403841
43188983;001959
41101525;068763
36436321;80-4007
21848204;1720-28
43790509;5940
38270386;384084-
40954189;0-60500
6528964;182280
11333927;500460
25149360;01/4452-
41248569;70-8909
40503635;040-
17946;700000
6684884;772660
43360661;080038
25022676;409040
42252386;0300
35886777;130090
35625781;217939
24111102;300951
3568469;317338
10873011;082322
36218080;424203
7275074;223613
12760618;604472
328260;309440
38612558;631581
39389792;13-3005
43727338;2710
9428459;909080
40426037;6-04034
11620598;271460
11162151;057-000
20066382;051350
46250482;336543
46173881;8
180163;36
47672163;03
45692923;6
48799817;0
47545825;68
5170929;231
40910261;2-14282
36468482;887695
5605676;219-0
26515633;315852
35625780;000601
28723407;000-875
40616251;164230
13395086;445866
17063505;613085
40390220;10-458
5752861;519
38872970;789-080
28575498;0-70790
43869845;700641
23527812;6/5397-4
29969245;162452
40503628;783322
29970173;322028
21758084;818-002
41754805;8-76537
23611855;040005
40615558;0707-08
45476276;080050
44081491;80087
63481;676068
39330080;4-00090
28687984;289970-
47224531;0080
38519631;088010
39813331;00-090
39613719;9000-70
42072149;6-8730
46949628;770
41200979;0-47606
39947040;391334
44330727;00001
41401350;566530
20225377;221/97-0
36413485;0036-06
28677708;007241
42346722;033255
41337938;0-800
13306156;23-5260
40450836;70-0063
42091665;080003
36062780;977265
40756452;7-08000
38872968;60-005
26974711;006600
20507375;48-8064
40327497;0-00055
24813920;538-000
15424284;30-0009
243769;9900-70
13322518;70-00
42015845;7-5889
46015678;7686
47367215;275
41580468;6-5
39459742;3636435
41192698;7625258
40495999;4-332332
42113069;7243537
10180613;4446-482
20284019;1534765
11707855;534422-7
18469642;563-2145
10084141;8-555585
39522915;2221761
13831406;21-12
41080299;0-55211
40919674;1-462143
35400395;9423214
42767376;4145731
35751821;5481253
30792430;3-332142
24501061;3-874413
26192988;4/412411
25754380;253-3115
37094450;6344221
25194446;3162722
40225986;1322233
27359216;9007-155
26772909;5445535
23078;33718-7
40778625;60-78114
27891496;1-356571
25365012;7758153
11578025;1313463
28332500;4424356
18157215;24-55134
38537986;6127118
37936;8-455416
15420033;4111676
22995731;575-4437
18247793;2555122
31602855;1231855
11380048;2261153
10223821;213-7211
24655688;2523316
36246017;8745355
24079936;3256-446
44796469;55221
46780901;8713
40028176;5-566643
37459729;5453522
39871816;3332657
24969714;222125-
28673205;4222-21
27135756;2111P4-
28007024;1P5221-
13182402;0P3-257
49073664;444651
39371721;25P58-3
22972744;856722
12232708;33-6562
24174461;44P99P/
13416952;2P636F
12044590;15-3544
24174449;7-72574
42697746;61734-P
15949738;0-3
49073479;32-
47775308;2
49073478;P4-3
49073481;2-
44169441;7-
48158144;3
48605088;7
8566;33/1131-
11911782;5/25431-
12886948;1P22-12
866302;U56153-
14542463;633316
21822170;1-P3844
36140408;633P5
22292113;45-13S4
16427280;588P-54
1451045;4200P7-
7254650;1/2F2P-1
1139495;271351
36643074;0/23215-
21848154;22P42-3
44149119;421-
43996427;24-
41061544;53P-F
41192915;0178-
41847970;7-8
4339930;49
38725115;43/P-317
41731484;6476-03
40438021;6P7113
27009401;2/52583-
27110016;8/0F4P4-
13557;3654
39911568;132245
41554397;5444-
36573601;P7968S
34003200;559P8P-
38662671;U68
10679951;42336
41313696;76-59U5
43753209;P9-70
18766094;U32142
26664742;516-
11350762;0-33337
41667696;8
48470723;F-4
21339430;63-6141
21580749;4-21172
21580747;121423
23088760;5P1414-
8437536;67319-4
38863065;4/2213-
42416878;133-
25789131;52-
42071975;947-4
27274533;31/00-
41731444;52845-
42134946;3384-
36094064;9P-9
41299256;221-111
10992930;2111-12
14972098;713312-
12528574;311123
19267160;398-313
28387092;13
40413683;42
13365491;653216-
42851370;45344P
36476463;33-1784
18766086;7/7481-5
11314227;7P636-7
15926913;9U/4495-
37094653;534P-69
28484680;1PP4-P
24109865;226432
17878403;2371-2D
1213609;431-422
1193118;336573-
26253998;2224-33
24462986;14-7136
36502089;18495-
2530121;252428
41377809;F/344P5-
23523789;124412
40954464;151035
1402227;110230
26781778;161038
972599;165853
39522765;574510
26486472;876364
28723218;401-037
40426038;099019
5609664;178640
40943252;211007
40525246;105680
48412655;3
48060913;37
47855694;2
47471332;94
249584;65
40789405;56
35751556;882632
23983745;143120
17801276;461416
33598060;312164
10284442;436125
5579282;863529
19867208;8-45574
11844197;120684
214740;789565
38872974;339756
19315122;258450
20102820;434688
8992506;8/60-506
13198541;204972
38772328;1-88451
25769039;210341
9969446;143451
8831144;870742
24694001;225609
17601133;525518
36703959;845670
39862457;5-77320
8212020;566705
23959743;8-23290
39862460;122201
28702288;0-77231
17103297;312302
10991110;980152
39650699;467227
35714986;320640
35765712;278652
18873851;67-3917
15900;058620
40378883;125956
20210768;930790
26804884;377132
13538377;211420
12787744;9-43273
39660526;283334
45527634;080892
41364673;0-67350
29289042;575169
40178614;0-46U36
11854739;470788
43727259;860858
41456584;213417
21568564;943195
44107658;057229
39660529;761U06
17896419;946305
9213334;062576
41080577;0-30260
39459116;4-68675
41401369;0-90608
36110953;322212
40765943;127312
27145258;425843
43680933;531601
40930715;524238
7374621;753557
40241845;579230
21505207;909-074
10155;322576
25638060;03-0667
45549752;0550
9763955;46050
38461223;65224
19063022;40504
28658340;64x07
35536798;95900
35102409;64212
44145196;17076
49062945;35111
612986;x5640
16504631;759x4
49062947;352
49062948;52
49062950;3x3
2528903;660x9
41294548;45x64
41110430;x9530
49062951;22x4
39519593;0x253
49062952;931x3
42401640;7x752
41830696;21x34
3699941;11225
1521178;74771
21138355;221x1
8787184;11x83
42140061;8516x
826629;79265
38694333;180x6
36024272;86x54
49062953;8x853
42546495;23194
42147388;75427
27572249;21360
28647109;58984
48458583;23122
49062954;030x6
49062955;8
12319662;9
49062957;4
49062958;67x
48844425;3x400
49062959;5
49062960;247
6379977;74223
664903;2296x
49062961;9
49062963;766x
1011574;3
49062965;17
45321414;59x71
49062966;31x14
45490746;321x2
8434913;03x11
39519574;1320x
39318525;3101x
48617225;420
49062967;x9632
49062969;x8245
49062970;6
43155050;32x
49062971;43x11
48617230;11x3
10109728;x5354
49062972;9
36241715;492x2
35523909;25320
37049133;4811x
1418793;41773
43328665;x4145
45517528;51123
39595910;1x102
39161430;337x3
1249875;222x1
49062973;5563x
49062974;446x1
49062975;13190
21559983;5x280
49062976;32x5
49062977;121
49062978;111x
48844424;701
714079;27x0
49062979;432
49062980;12x45
49062981;3
49062982;344x1
49062983;513x4
49062985;3
39800121;5x112
49062986;2111
36407576;478x3
24051204;9x507
12986502;x1153
30105425;25230
41910048;912x3
2966783;343x6
40183469;x4213
27682683;110x6
22153295;68352
37451707;218x5
41488842;099x7
40522233;266x0
38533728;82x44
27279251;2010x
41643246;77189
48426954;1x270
45898019;021x3
49062987;316x7
4123995;11
49062988;33231
49062989;520x2
49062991;413
49062992;1x
38706946;88335
23389010;51627
40256341;9504x
28546299;72633
26207030;03879
26584933;66150
28290645;24341
38936378;66843
25166008;73256
11298330;55723
28546177;43919
38090825;82424
13094334;42487
36580804;60815
42465258;16503
48950516;0831x
41048070;22275
19100794;39447
24783723;23644
28306354;4x5x0
19463914;3599x
12381716;82465
8803391;85396
11471130;84971
21579070;72143
7245782;13337
10699300;57965
24632187;46693
23278469;53009
40796134;23824
39905467;341x4
22361210;8177x
48950517;1x609
12451670;76716
36580801;08x19
16311302;97715
28572235;11137
27922060;85683
12827996;21632
28300700;11174
12152874;54440
11192269;x99x8
23681687;5x637
27193290;56034
25089056;35498
42547004;95743
12018596;36867
40040643;80694
35091931;66x69
46436611;49836
18983792;67846
41816155;65064
8591092;64866
41602759;94905
48950518;2x59
43402406;8x528
48950519;2
41376610;697x5
41151968;66855
41376618;89666
48950520;3x343
5847947;87869
48950521;37
48950522;7
44537433;565x0
48950523;6848
566834;3
48950524;54
44712832;472x6
47693133;35482
47626811;23383
48950526;502x
35717957;6-141551
36413429;523586-2
41896769;5-22312
35840847;311-2416
36615912;86-14236
28307051;73-43436
42865841;5551225
915922;8/145884
13778193;5966135
28400047;8/417333
36299775;3281545
40475114;9356185
42356619;5813237
45554251;9831
5006746;7466754
39157308;9079945
40970514;6613587
40630126;3522633
36353046;2552107
39202447;2221184
39492859;1323362
35388395;4311954
40726455;415-3715
6807303;8212281
28386813;31-53521
29858359;4-541544
25685897;3113783
35718018;3424144
37272979;4543175
14550945;57-63137
25774607;2-512893
23801556;5603042
41733033;51-051
28383107;1555216
36039963;1-113702
26012443;1314325
28304258;2243113
26647450;3536041
35628419;063-5216
24769991;4257-477
2133874;460-7577
9198971;263353
40726456;08946-0
42507877;56676
42091240;0-
46655804;7577
47703949;87
19044466;333
26746865;48/3374-5
18526095;6037-33
36886697;6212416
39441360;2113585
40642642;5557101
38480318;244584-9
21415411;1277533
37606494;1344461
33070105;5141637
29858355;5442213
28602905;2432264
46566540;331
26040797;3-567831
41411070;9153-5
20085610;8-13033
36234634;6954239
41054488;3-212367
35417103;33-33135
220067;535
48125883;6
45651396;8407
48062020;8
45024767;5747
48439593;0
46845839;56
965248;57
16396435;43684
25863801;42498
12909647;44336
647791;x8185
2472868;x8715
22255264;81684
39161670;75987
41489235;67624
27280895;09973
18389590;57480
23678752;61226
16157446;66113
47039743;61233
27750389;2527x
3606992;53723
38937021;640x6
43184654;40x32
49088488;884x5
44389196;x4208
28528029;4x730
10675994;80486
42560912;4x43
2697518;27x5
49088491;247x
49088493;2x9x
49088494;2
49088497;6x
49088499;07
35773070;20512
41488930;7x016
49088500;03123
23937036;69132
39811464;x6784
45191113;64614
49088501;3010x
38668057;361x1
49088502;14x96
36088104;6x870
42188555;8x411
17286770;17x55
46836498;76055
49088503;3333x
49088504;626x6
28092645;04778
48672151;4x21
47637014;8x14
49088505;17
49088506;45x31
49088507;7x3
49088508;74
1140836;6x55
49088509;x3342
19920894;21715
45759105;27211
28699685;0x932
27333992;x6139
36749636;x0425
49088510;440x9
43858284;42513
48908177;08x64
42997734;x2219
49088511;98x32
47016559;93907
40031929;87385
45301222;50955
38999723;3635x
41308239;230x2
43669006;2289x
49088512;01231
16807833;61660
26516041;975x7
49088513;7257x
27849717;x6310
26706349;230x3
1203654;83235
43035172;x0243
49088514;96x24
49088515;705x4
7871598;6976x
49088516;21423
41234145;1608x
49088517;9x745
28728836;9332x
49088518;15x44
49088519;05614
37261333;12185
36227999;60032
38620267;5x517
42879309;66x01
49088520;137x5
45347970;6x083
49088521;716x2
15906270;12449
45919513;24323
22845357;21045
42483012;5318x
386263;21345
40113384;1x583
2340195;98x41
519783;1438x
42011071;2310x
5455338;x9304
49088522;0629x
42560884;5112x
35672167;6660x
49088523;1213x
49088524;4391x
46652571;11534
16140308;57851
27615471;15551
44327663;21x0x
37506077;28562
40658210;3010x
23475487;4x183
657571;34715
49088526;0x41
43350622;156x2
383130;x12x7
36409878;53184
49088528;1230x
37059511;268x7
49088529;73226
49088530;1x98
49088531;32233
49063585;78x17
540832;93x46
24503244;58x42
46241726;92159
25964870;2x029
39679634;06672
38079099;9x626
48403504;x3847
48702246;59x79
40842738;65362
49063586;93
41642873;70862
39133682;5x098
48702140;89x89
36137363;0x869
21649645;444x0
28314644;4x619
16822964;66x35
38698540;32497
35453793;76x99
35586969;57x55
49063587;077x4
49063588;4x418
49063589;58612
40026671;0x922
36387624;0090x
23181970;0x086
22927894;87x70
49063590;65807
49063591;66x
47611755;6843
40753269;23853
49063593;9
1178339;35x
49063594;7
49063595;8x366
49063597;46576
49063600;473x
49063601;86x4x
49063602;0x9
49063603;80x44
49063605;449x8
49063606;5
49063607;5587x
49063608;0x275
41643345;30721
26895723;2199x
12757850;32554
42687469;10x24
39078583;55869
40786124;22175
36580902;x6157
36834092;4079x
21627794;7646x
49063609;1
49063610;x7x81
43495037;4800x
45301470;3630x
40866578;5x607
30143094;5x544
11900535;87028
23599171;00002
38328010;3895x
39210608;05855
49063611;x8665
36612033;600x3
22300180;17192
25751108;x889x
49063612;35x66
49063613;x77x7
41931326;x768x
28153031;6448x
36514930;80676
36342261;80x63
48947983;67x75
48947984;6486
46473272;54303
48755964;2
48947985;49427
40040646;300x4
48947986;76965
40063012;67568
41490291;95374
10179207;57595
28776871;9008x
23131901;7x996
41513699;74749
7783618;709x6
24539946;89x22
38553659;908x5
39297279;47734
20591670;84425
13942220;54823
39008427;89312
24465401;77517
36864544;62436
33751155;44363
36241415;31564
35818984;33494
21530408;02672
43503490;35335
42209968;9x351
48947987;x1422
40856970;47108
37705259;87964
6913354;74795
44817530;52018
48624488;43849
3014243;65092
45714683;48479
47886229;20957
10610386;8360x
28360742;57847
17723530;93558
37228342;64083
24553838;735x4
35934722;3384x
17886993;54583
13443644;52594
11465237;33456
47817328;27279
37049164;x8706
41245676;54241
35672020;54465
29059565;36879
39446910;26374
21567057;72555
535496;x1317
29252115;58141
45490573;72108
48673545;32292
16311344;62221
41763027;14897
3437055;2515x
11320752;85149
37705255;13676
12758817;57192
27850956;81784
35595143;46451
23721186;32x48
48947988;195x0
20863843;08332
723306;23367
16408021;71x79
23202319;46x10
10699302;05891
23494684;20514
39368578;78193
21545484;36681
48947989;01223
24798355;7130x
23977123;6328x
42433206;95x25
28286311;x0547
1111084;48961
10791174;47783
13536304;616x3
43015997;81x06
47393922;09992
48947990;71125
1299360;24651
13580115;33846
41145682;56123
12785005;67x0x
22202372;17x09
41296063;5677x
49063432;8x963
38535056;363x7
49063433;5
49063434;9x9
43377799;536x4
49063435;636x8
41385558;8x056
40062359;8x670
39369457;4q854
48260778;54907
28579392;4469x
48260764;43x63
44160580;66232
49063438;63
1246476;3654
28498384;x070x
48426238;90643
47295323;67788
43328933;33x00
26992757;03573
28495001;x2313
3915624;x1156
38109916;4x692
38849188;97713
967900;21900
23692040;61451
49063439;0x063
47663672;24461
24644026;73543
23036684;41064
24366817;55496
38177802;7x262
41500165;1x084
49063440;77x65
35695884;49865
23036620;13445
2359124;64243
26896424;35444
453206;01604
40447252;x1642
27523566;43157
27593003;96475
26529938;x3653
23630766;50007
17996458;31862
26609760;24841
26323900;65x06
42770287;47579
39811355;00262
36154979;41145
48671967;x3514
49063441;48x05
28631203;212x6
904942;95739
28605969;7500x
49063442;948x6
37455273;4806x
28334905;01675
39658048;13633
40049946;3423
45249050;24252
9368566;090x3
2305272;64056
36593936;x77x5
49063069;56987
46809546;42526
39733956;30654
3484441;0x584
42119747;x6457
49063070;4
49063074;35x
49063075;56
3785434;3x
1067020;22
24288106;8529x
35442587;04583
49063077;x390x
49063078;7
49063079;2
49063080;25x5
49063081;93
2985867;69x5
49063082;0x9x
41397698;x8666
48843519;8760x
49063085;x706x
49063086;54049
41664696;0x12x
36291678;541x2
8418932;9174
44010976;136x
38534648;32534
4795973;1452x
49063087;4510x
39243589;x7750
46471681;51240
49063088;241x
49063089;60271
42226195;x519x
49063090;438x3
49063091;49843
49063092;650x0
15921657;24565
49063093;8
44966331;066x
49063095;38x
40688442;54049
49063096;640
2362301;6x59x
49063097;00x
36501535;00x89
49063098;7
49063099;6x
49063100;52475
49063101;x383x
49063102;8x
49063104;77
4360680;776x6
248125;4x4x8
49063107;5x
49063109;218x0
31391610;00x18
26789739;x1228
25488042;224x0
38328841;0x409
41663157;0304x
10446996;087x7
49063110;0799x
44757983;41380
3317578;320x8
35802904;151x9
46991911;21130
41819773;x104x
49063112;144x6
41748809;x15x5
24128010;11239
961327;466x1
49063113;11x83
40501570;91623
1556267;232x1
49063114;113x4
10678722;13728
49063115;39470
40272427;968x1
49063116;622x7
48672031;x70x6
47841669;00589
49039777;070x0
43491805;33237
49039778;0
45875164;x420x
42688489;9547x
49039780;4x026
49039784;609x7
49039776;764x3
47637096;29
1381868;433x7
49039785;600x4
49039786;47x5
49039787;352
49039788;653x
119574;x7637
47637130;x9074
49039789;9x652
3100820;73
43154311;96x94
47637108;96
974794;9x0
25646307;x9x58
42915888;00x0
49039791;0686x
49039792;87860
12231715;83464
41286199;07x22
38534775;48215
48458198;67961
36894927;512x9
49039793;618x2
5208119;x0503
37793917;6x355
23413385;6x244
17568105;70660
27385988;52058
33963820;11485
38398697;691x6
24116665;x4224
10631107;7x8x5
39308060;522x3
46291695;17112
16528655;769x6
24239844;5x958
39379166;61303
49039794;27127
42138945;313x2
23894457;247x8
26962901;64x8x
24997561;58436
12617382;x8744
41198824;2x943
35802535;2x621
49039795;842x3
22459044;x032x
49039796;619x2
24620174;x88x8
49039797;x2212
49039798;4228x
37506640;x45x4
38124176;553x6
39057161;18241
27830723;x90x0
49039799;85x87
38999890;78x15
49039800;20x53
45347519;43234
148050;1058x
19945032;0x16x
49039801;7x6x1
47440913;31232
49039802;4314x
41901564;22x34
38256391;0448x
41831698;7x300
41831702;x803x
49039803;99x44
36424006;72869
37023427;39x28
49040307;8x646
49040308;23
4193409;7
10299451;64x37
49040309;445
49040310;x6576
49040311;3x4
11129152;0080x
23054272;26667
13029061;17650
18234965;29539
19187524;16336
16904937;34243
28646716;2x295
10229792;87821
46496278;8189x
39232232;59x30
48315006;35662
49040313;x6x0x
44737011;4849x
4268837;x6x78
48516961;84366
872914;49x58
49040314;3346x
49040315;93x52
49040316;55637
673533;15470
27207235;77525
16653644;05843
1510878;26x95
13388450;86378
38898573;66755
17202352;78337
19282755;05x86
18697048;78854
26585914;35222
39732953;88x22
11213664;x7890
41810436;75843
49040317;219x
41642911;1006x
43084292;54610
49040318;121x1
36513147;52216
24416433;63445
41844771;72169
26101425;26625
47613394;13803
36568604;32316
40750088;64301
28277185;52582
39820763;1344x
41321420;02726
23811062;7x526
35620873;1335x
42270055;771x5
18426138;11094
49040319;046x2
46890379;32494
16040077;916x9
39797225;51819
1411323;93214
23389006;57325
38544642;41413
39879785;1541x
26748120;36925
41296621;655x2
709886;57955
24169697;x1232
36527132;15171
46315596;38857
49040320;66325
49040321;11x58
49040322;9
41110714;1x856
49040323;13x88
47648466;53
44132371;432522
48001709;4
44401870;741163
48298370;04
48001710;7
15859582;79
47545738;95
24281005;29221
45326128;252140
47030532;63
48244182;0
48499449;8
40789506;225232
40895083;8-
39459042;0-5
48470518;4
36937065;66
11824885;0
27914023;619212
41263395;966-972
24389189;10308-4
39449905;122566
39873107;617436
35808430;536006
45128553;6658
25334027;124677
40705719;74-60
7386810;34/8779
40166613;786612
41492684;111315
12974311;211043
25640732;364313
17951405;311423
28351976;321613
41182;1-59176
41341373;241344
630366;5-21466
39947009;315463
36666931;2-32445
10073929;426801
25981010;727412
15513525;405329
32686893;471206
13959560;611369
43387003;546766
26658450;447735
40450766;016940
35322652;34-5870
41377348;557380
39835446;481111
35940273;37-4241
28732342;312532
39450131;722136
25479108;56-2224
36868896;113264
39882251;767634
13310603;026482
40290327;726455
27049817;113159/
35421943;1563-80
41151151;002221
29824449;13-2243
42697759;786134
45350135;77063
20377796;214866
41021837;3-78625
41263256;40-377
39947016;233668
941390;656/8-67
43203992;9x93x
49040289;7x432
49040290;2
1002258;5
49040293;2x9
47413441;64x25
521963;4x
49040295;5x4
49040296;4
49040299;0608
47179197;x1623
49040302;x6153
47196392;x8819
46240887;75325
49040303;1
28700220;7x077
45691089;39784
1047359;x714x
14863425;3116x
36387354;3123x
28143963;1628x
49040304;153x6
39941689;0x063
25261649;425x8
420897;525x0
1502889;54383
36865732;79477
